Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Customer ID
248190,Bose SoundSport Headphones,1,99.99,09/24/19 21:47,"350 Lincoln St, New York City, NY 10001",160978
248191,AAA Batteries (4-pack),1,2.99,09/22/19 11:25,"446 2nd St, San Francisco, CA 94016",293898
248192,AAA Batteries (4-pack),2,2.99,09/21/19 09:16,"444 North St, Austin, TX 73301",287997
248193,USB-C Charging Cable,1,11.95,09/05/19 00:40,"867 Hill St, San Francisco, CA 94016",135055
248194,20in Monitor,1,109.99,09/29/19 20:50,"519 Cherry St, Dallas, TX 75001",260694
248195,ThinkPad Laptop,1,999.99,09/10/19 23:29,"631 6th St, Dallas, TX 75001",193786
248196,Lightning Charging Cable,1,14.95,09/29/19 21:56,"608 Spruce St, Dallas, TX 75001",159371
248197,Apple Airpods Headphones,1,150.0,09/02/19 19:39,"339 Highland St, Portland, OR 97035",225157
248198,AAA Batteries (4-pack),1,2.99,09/10/19 00:06,"200 Wilson St, Portland, OR 97035",199162
248199,Google Phone,1,600.0,09/11/19 12:47,"780 4th St, Boston, MA 02215",150232
248200,Lightning Charging Cable,1,14.95,09/28/19 09:11,"208 Main St, Atlanta, GA 30301",200017
248201,Bose SoundSport Headphones,1,99.99,09/26/19 07:40,"606 North St, New York City, NY 10001",185656
248202,27in FHD Monitor,1,149.99,09/28/19 14:30,"392 10th St, Los Angeles, CA 90001",155671
248203,Apple Airpods Headphones,1,150.0,09/21/19 08:58,"732 Park St, New York City, NY 10001",125304
248204,Macbook Pro Laptop,1,1700.0,09/02/19 18:42,"940 Madison St, Seattle, WA 98101",232945
248205,AA Batteries (4-pack),3,3.84,09/06/19 14:09,"353 Lake St, Atlanta, GA 30301",163544
248206,AAA Batteries (4-pack),1,2.99,09/30/19 21:51,"414 7th St, San Francisco, CA 94016",237383
248207,Flatscreen TV,1,300.0,09/05/19 14:15,"636 13th St, Los Angeles, CA 90001",166347
248208,Macbook Pro Laptop,1,1700.0,09/11/19 19:30,"22 7th St, Portland, ME 04101",174160
248209,Apple Airpods Headphones,1,150.0,09/14/19 20:38,"477 Church St, San Francisco, CA 94016",276713
248210,iPhone,1,700.0,09/27/19 10:33,"292 Washington St, San Francisco, CA 94016",236334
248210,Lightning Charging Cable,1,14.95,09/27/19 10:33,"292 Washington St, San Francisco, CA 94016",236334
248211,AA Batteries (4-pack),1,3.84,09/26/19 09:09,"602 4th St, San Francisco, CA 94016",283787
248212,USB-C Charging Cable,3,11.95,09/20/19 16:34,"244 Jefferson St, Boston, MA 02215",269588
248213,27in 4K Gaming Monitor,1,389.99,09/22/19 19:52,"852 Dogwood St, Los Angeles, CA 90001",262063
248214,Lightning Charging Cable,1,14.95,09/16/19 17:51,"213 West St, San Francisco, CA 94016",218950
248215,34in Ultrawide Monitor,1,379.99,09/24/19 13:36,"876 Maple St, San Francisco, CA 94016",198693
248216,AAA Batteries (4-pack),1,2.99,09/19/19 16:43,"394 Madison St, San Francisco, CA 94016",173499
248217,Apple Airpods Headphones,1,150.0,09/29/19 11:54,"539 Forest St, Boston, MA 02215",219378
248218,AA Batteries (4-pack),1,3.84,09/16/19 20:56,"258 Forest St, New York City, NY 10001",261383
248219,Bose SoundSport Headphones,1,99.99,09/24/19 12:48,"665 Maple St, Los Angeles, CA 90001",205886
248219,Google Phone,1,600.0,09/24/19 12:48,"665 Maple St, Los Angeles, CA 90001",205886
248220,Lightning Charging Cable,2,14.95,09/18/19 10:33,"751 Johnson St, San Francisco, CA 94016",191639
248221,AA Batteries (4-pack),1,3.84,09/08/19 07:13,"425 4th St, Los Angeles, CA 90001",192765
248222,Lightning Charging Cable,1,14.95,09/22/19 22:10,"139 Ridge St, San Francisco, CA 94016",102032
248223,20in Monitor,1,109.99,09/07/19 20:39,"350 11th St, Seattle, WA 98101",242744
248224,AAA Batteries (4-pack),2,2.99,09/24/19 14:36,"523 Wilson St, New York City, NY 10001",125502
248225,Lightning Charging Cable,1,14.95,09/30/19 13:11,"414 12th St, San Francisco, CA 94016",174975
248226,Wired Headphones,1,11.99,09/23/19 17:50,"316 10th St, Boston, MA 02215",118686
248227,Lightning Charging Cable,1,14.95,09/07/19 17:23,"182 Hickory St, Austin, TX 73301",242158
248228,Lightning Charging Cable,1,14.95,09/26/19 19:18,"956 Sunset St, Boston, MA 02215",128121
248229,Wired Headphones,1,11.99,09/08/19 22:29,"191 Spruce St, San Francisco, CA 94016",179618
248230,AA Batteries (4-pack),1,3.84,09/14/19 23:11,"939 1st St, San Francisco, CA 94016",172375
248231,Flatscreen TV,1,300.0,09/20/19 11:14,"753 2nd St, Los Angeles, CA 90001",231579
248232,Lightning Charging Cable,1,14.95,09/11/19 05:25,"339 Willow St, Los Angeles, CA 90001",260726
248233,AAA Batteries (4-pack),1,2.99,09/28/19 12:24,"192 Jackson St, Dallas, TX 75001",287566
248234,34in Ultrawide Monitor,1,379.99,09/05/19 10:46,"855 Forest St, San Francisco, CA 94016",248399
248235,Lightning Charging Cable,1,14.95,09/26/19 20:16,"374 Cherry St, San Francisco, CA 94016",189219
248236,Lightning Charging Cable,1,14.95,09/13/19 15:34,"429 Wilson St, Boston, MA 02215",283805
248237,Wired Headphones,1,11.99,09/23/19 22:15,"255 9th St, New York City, NY 10001",258274
248238,Wired Headphones,1,11.99,09/04/19 12:59,"741 11th St, Los Angeles, CA 90001",200766
248239,Wired Headphones,1,11.99,09/13/19 21:31,"276 11th St, Los Angeles, CA 90001",269336
248240,AAA Batteries (4-pack),1,2.99,09/28/19 15:16,"823 Meadow St, San Francisco, CA 94016",291326
248241,AA Batteries (4-pack),2,3.84,09/22/19 16:12,"210 Maple St, Seattle, WA 98101",238941
248242,Lightning Charging Cable,2,14.95,09/13/19 19:21,"832 Johnson St, San Francisco, CA 94016",186116
248243,USB-C Charging Cable,1,11.95,09/04/19 10:49,"522 12th St, San Francisco, CA 94016",109963
248244,Lightning Charging Cable,1,14.95,09/21/19 16:01,"57 Willow St, Dallas, TX 75001",257532
248245,Wired Headphones,1,11.99,09/15/19 10:40,"969 Maple St, Dallas, TX 75001",194076
248246,Wired Headphones,1,11.99,09/11/19 20:13,"727 Center St, Los Angeles, CA 90001",148334
248247,27in 4K Gaming Monitor,1,389.99,09/09/19 23:35,"192 7th St, New York City, NY 10001",222684
248248,Apple Airpods Headphones,1,150.0,09/14/19 15:12,"769 6th St, New York City, NY 10001",220172
248249,AA Batteries (4-pack),1,3.84,09/10/19 16:32,"428 Center St, Seattle, WA 98101",254756
248250,iPhone,1,700.0,09/05/19 18:09,"374 Ridge St, Seattle, WA 98101",136857
248251,Vareebadd Phone,1,400.0,09/22/19 05:16,"652 West St, Dallas, TX 75001",180622
248252,AA Batteries (4-pack),1,3.84,09/19/19 01:13,"565 Sunset St, Dallas, TX 75001",142504
248253,Bose SoundSport Headphones,1,99.99,09/13/19 20:41,"296 Highland St, Atlanta, GA 30301",229207
248254,AAA Batteries (4-pack),2,2.99,09/19/19 18:35,"353 Madison St, San Francisco, CA 94016",224178
248255,Bose SoundSport Headphones,1,99.99,09/02/19 12:37,"240 Cedar St, Seattle, WA 98101",143136
248256,Wired Headphones,1,11.99,09/03/19 16:37,"384 Maple St, San Francisco, CA 94016",156468
248257,USB-C Charging Cable,2,11.95,09/10/19 09:51,"337 11th St, Boston, MA 02215",264162
248258,Macbook Pro Laptop,1,1700.0,09/21/19 09:57,"535 2nd St, Los Angeles, CA 90001",13592
248259,USB-C Charging Cable,1,11.95,09/14/19 20:33,"814 Lakeview St, Los Angeles, CA 90001",154001
248260,Apple Airpods Headphones,1,150.0,09/26/19 15:16,"998 Adams St, Portland, ME 04101",140581
248261,AAA Batteries (4-pack),2,2.99,09/04/19 06:21,"582 Elm St, San Francisco, CA 94016",143873
248262,20in Monitor,1,109.99,09/11/19 11:44,"100 Jefferson St, Seattle, WA 98101",249405
248263,34in Ultrawide Monitor,1,379.99,09/30/19 05:37,"327 Forest St, New York City, NY 10001",115112
248264,Bose SoundSport Headphones,1,99.99,09/05/19 19:59,"505 Elm St, Dallas, TX 75001",113289
248265,Vareebadd Phone,1,400.0,09/24/19 14:07,"939 14th St, San Francisco, CA 94016",286318
248265,Bose SoundSport Headphones,1,99.99,09/24/19 14:07,"939 14th St, San Francisco, CA 94016",286318
248266,27in 4K Gaming Monitor,1,389.99,09/28/19 23:20,"685 Cherry St, Dallas, TX 75001",119732
248267,Macbook Pro Laptop,1,1700.0,09/09/19 18:59,"147 Lakeview St, Los Angeles, CA 90001",232498
248268,Lightning Charging Cable,1,14.95,09/25/19 17:54,"341 Jefferson St, Los Angeles, CA 90001",216771
248269,Lightning Charging Cable,1,14.95,09/18/19 22:23,"566 Spruce St, Atlanta, GA 30301",180793
248270,USB-C Charging Cable,1,11.95,09/08/19 11:04,"82 Meadow St, San Francisco, CA 94016",269663
248271,34in Ultrawide Monitor,1,379.99,09/09/19 15:33,"871 Lincoln St, Boston, MA 02215",146172
248272,ThinkPad Laptop,1,999.99,09/01/19 11:11,"246 Hill St, Dallas, TX 75001",189725
248273,AA Batteries (4-pack),1,3.84,09/02/19 08:09,"30 Meadow St, Seattle, WA 98101",135896
248274,AA Batteries (4-pack),1,3.84,09/27/19 21:49,"418 River St, Boston, MA 02215",230112
248275,Apple Airpods Headphones,1,150.0,09/18/19 19:05,"530 Main St, Dallas, TX 75001",275913
248276,iPhone,1,700.0,09/22/19 17:13,"620 North St, New York City, NY 10001",117346
248277,Macbook Pro Laptop,1,1700.0,09/28/19 12:58,"391 Hill St, New York City, NY 10001",205385
248278,Wired Headphones,1,11.99,09/09/19 13:02,"811 14th St, Dallas, TX 75001",133487
248279,Bose SoundSport Headphones,1,99.99,09/25/19 22:43,"322 13th St, Atlanta, GA 30301",281740
248280,27in FHD Monitor,1,149.99,09/30/19 15:16,"129 Dogwood St, Los Angeles, CA 90001",134906
248281,Wired Headphones,1,11.99,09/05/19 16:19,"385 8th St, Los Angeles, CA 90001",227675
248282,Apple Airpods Headphones,1,150.0,09/01/19 22:13,"941 7th St, Boston, MA 02215",154085
248283,Apple Airpods Headphones,1,150.0,09/10/19 14:13,"687 4th St, Atlanta, GA 30301",107475
248284,27in 4K Gaming Monitor,1,389.99,09/22/19 04:36,"801 12th St, Los Angeles, CA 90001",243348
248285,Apple Airpods Headphones,1,150.0,09/30/19 21:10,"134 5th St, Portland, OR 97035",218432
248286,Wired Headphones,1,11.99,09/17/19 22:10,"806 Lake St, New York City, NY 10001",128745
248287,Bose SoundSport Headphones,1,99.99,09/26/19 12:02,"375 River St, Portland, OR 97035",167607
248288,Bose SoundSport Headphones,1,99.99,09/02/19 09:11,"360 4th St, San Francisco, CA 94016",185458
248289,Wired Headphones,1,11.99,09/11/19 12:35,"566 Main St, Dallas, TX 75001",149116
248290,AA Batteries (4-pack),1,3.84,09/06/19 21:18,"283 West St, San Francisco, CA 94016",208813
248291,Apple Airpods Headphones,1,150.0,09/14/19 10:31,"556 Forest St, San Francisco, CA 94016",259341
248292,Wired Headphones,2,11.99,09/16/19 13:00,"832 West St, San Francisco, CA 94016",234090
248293,Macbook Pro Laptop,1,1700.0,09/02/19 16:53,"967 4th St, New York City, NY 10001",241609
248294,Macbook Pro Laptop,1,1700.0,09/07/19 17:08,"165 North St, Portland, OR 97035",129169
248295,Macbook Pro Laptop,1,1700.0,09/26/19 23:33,"999 North St, San Francisco, CA 94016",263708
248296,AA Batteries (4-pack),1,3.84,09/17/19 16:39,"342 Hill St, Boston, MA 02215",205444
248297,AAA Batteries (4-pack),2,2.99,09/08/19 00:07,"358 Willow St, San Francisco, CA 94016",253113
248298,AA Batteries (4-pack),1,3.84,09/20/19 21:15,"278 North St, Atlanta, GA 30301",20867
248299,Lightning Charging Cable,1,14.95,09/22/19 20:16,"72 7th St, Portland, OR 97035",282701
248300,AAA Batteries (4-pack),1,2.99,09/01/19 16:57,"160 7th St, Boston, MA 02215",238003
248301,AAA Batteries (4-pack),2,2.99,09/05/19 10:38,"465 7th St, New York City, NY 10001",125510
248302,27in 4K Gaming Monitor,1,389.99,09/08/19 08:52,"787 Hickory St, Boston, MA 02215",134677
248303,20in Monitor,1,109.99,09/17/19 19:50,"3 Hickory St, Dallas, TX 75001",201005
248304,AAA Batteries (4-pack),1,2.99,09/21/19 09:10,"445 Walnut St, Atlanta, GA 30301",229559
248305,Lightning Charging Cable,1,14.95,09/01/19 13:05,"334 14th St, Boston, MA 02215",281575
248306,USB-C Charging Cable,1,11.95,09/15/19 13:44,"38 2nd St, New York City, NY 10001",214026
248307,Wired Headphones,1,11.99,09/04/19 20:15,"262 4th St, San Francisco, CA 94016",141655
248308,27in 4K Gaming Monitor,1,389.99,09/12/19 18:10,"783 Lake St, Los Angeles, CA 90001",212582
248309,iPhone,1,700.0,09/07/19 14:27,"137 1st St, Seattle, WA 98101",213867
248310,iPhone,1,700.0,09/05/19 21:00,"201 Spruce St, Austin, TX 73301",191032
248311,AA Batteries (4-pack),1,3.84,09/21/19 18:09,"532 12th St, Los Angeles, CA 90001",180069
248312,USB-C Charging Cable,1,11.95,09/14/19 16:29,"613 Madison St, New York City, NY 10001",120256
248313,Lightning Charging Cable,1,14.95,09/25/19 16:39,"212 Church St, Los Angeles, CA 90001",217303
248314,Wired Headphones,1,11.99,09/20/19 14:54,"349 12th St, Atlanta, GA 30301",196226
248315,Wired Headphones,1,11.99,09/13/19 09:07,"157 Madison St, San Francisco, CA 94016",202423
248316,Lightning Charging Cable,1,14.95,09/15/19 16:11,"479 Park St, San Francisco, CA 94016",206424
248317,AAA Batteries (4-pack),1,2.99,09/17/19 18:35,"237 Spruce St, Portland, ME 04101",271776
248318,Google Phone,1,600.0,09/24/19 12:43,"165 Hill St, Austin, TX 73301",200257
248319,AAA Batteries (4-pack),3,2.99,09/03/19 14:58,"389 4th St, Seattle, WA 98101",178700
248320,Apple Airpods Headphones,1,150.0,09/10/19 22:49,"343 Lakeview St, Atlanta, GA 30301",244203
248321,Bose SoundSport Headphones,1,99.99,09/08/19 00:42,"351 Highland St, Seattle, WA 98101",267680
248322,AA Batteries (4-pack),2,3.84,09/13/19 15:08,"279 Hill St, San Francisco, CA 94016",266085
248323,Google Phone,1,600.0,09/30/19 20:36,"725 10th St, Portland, OR 97035",130322
248323,Bose SoundSport Headphones,1,99.99,09/30/19 20:36,"725 10th St, Portland, OR 97035",130322
248324,20in Monitor,1,109.99,09/12/19 23:11,"728 Hickory St, Dallas, TX 75001",149015
248325,Lightning Charging Cable,1,14.95,09/14/19 16:10,"859 9th St, San Francisco, CA 94016",176821
248326,Apple Airpods Headphones,1,150.0,09/18/19 06:53,"283 2nd St, New York City, NY 10001",129383
248327,34in Ultrawide Monitor,1,379.99,09/14/19 12:05,"52 13th St, San Francisco, CA 94016",142359
248328,Apple Airpods Headphones,1,150.0,09/26/19 14:27,"191 Willow St, San Francisco, CA 94016",125945
248329,Vareebadd Phone,1,400.0,09/02/19 15:56,"472 11th St, Austin, TX 73301",108289
248329,Wired Headphones,1,11.99,09/02/19 15:56,"472 11th St, Austin, TX 73301",108289
248330,AAA Batteries (4-pack),1,2.99,09/12/19 14:40,"862 Cedar St, Seattle, WA 98101",210639
248331,iPhone,1,700.0,09/02/19 17:38,"642 2nd St, San Francisco, CA 94016",109414
248331,Lightning Charging Cable,1,14.95,09/02/19 17:38,"642 2nd St, San Francisco, CA 94016",109414
248331,Apple Airpods Headphones,1,150.0,09/02/19 17:38,"642 2nd St, San Francisco, CA 94016",109414
248332,Apple Airpods Headphones,1,150.0,09/08/19 11:16,"57 South St, Seattle, WA 98101",188720
248333,Flatscreen TV,1,300.0,09/05/19 16:47,"622 Lakeview St, Los Angeles, CA 90001",248317
248334,Lightning Charging Cable,1,14.95,09/17/19 09:40,"847 Park St, Atlanta, GA 30301",195699
248335,Apple Airpods Headphones,1,150.0,09/17/19 23:07,"791 South St, New York City, NY 10001",172444
248336,Apple Airpods Headphones,1,150.0,09/27/19 19:52,"47 Willow St, Atlanta, GA 30301",218174
248337,AA Batteries (4-pack),1,3.84,09/08/19 19:04,"739 Cedar St, Portland, OR 97035",106719
248338,USB-C Charging Cable,1,11.95,09/16/19 10:48,"811 12th St, Boston, MA 02215",125372
248339,Bose SoundSport Headphones,1,99.99,09/08/19 21:04,"723 North St, San Francisco, CA 94016",256924
248340,AAA Batteries (4-pack),1,2.99,09/13/19 20:08,"896 12th St, Seattle, WA 98101",199843
,,,,,nan,243400
248341,USB-C Charging Cable,1,11.95,09/18/19 11:39,"755 5th St, Los Angeles, CA 90001",146507
248342,Apple Airpods Headphones,1,150,09/11/19 00:43,"922 Elm St, New York City, NY 10001",292080
248343,USB-C Charging Cable,1,11.95,09/24/19 22:33,"732 Spruce St, Atlanta, GA 30301",240352
248344,Wired Headphones,1,11.99,09/29/19 09:48,"749 Center St, New York City, NY 10001",155692
248345,USB-C Charging Cable,1,11.95,09/30/19 19:08,"853 2nd St, Atlanta, GA 30301",239971
248346,Lightning Charging Cable,1,14.95,09/06/19 03:22,"855 Chestnut St, Los Angeles, CA 90001",186291
248347,AA Batteries (4-pack),1,3.84,09/19/19 13:30,"187 8th St, New York City, NY 10001",283878
248348,AA Batteries (4-pack),1,3.84,09/25/19 12:28,"649 North St, San Francisco, CA 94016",147840
248349,Bose SoundSport Headphones,1,99.99,09/05/19 20:31,"722 12th St, Boston, MA 02215",168262
248350,iPhone,1,700,09/30/19 19:33,"717 12th St, Los Angeles, CA 90001",269210
248351,27in 4K Gaming Monitor,1,389.99,09/17/19 18:32,"853 Jackson St, New York City, NY 10001",133811
248352,Macbook Pro Laptop,1,1700,09/18/19 05:26,"987 Chestnut St, New York City, NY 10001",231096
248353,Wired Headphones,1,11.99,09/11/19 15:10,"965 7th St, Atlanta, GA 30301",236058
248354,Macbook Pro Laptop,1,1700,09/21/19 11:54,"514 11th St, Atlanta, GA 30301",289552
248355,Apple Airpods Headphones,1,150,09/23/19 12:32,"647 Hickory St, New York City, NY 10001",244913
248356,USB-C Charging Cable,2,11.95,09/21/19 15:29,"41 Main St, San Francisco, CA 94016",184400
248357,Lightning Charging Cable,1,14.95,09/27/19 19:15,"7 13th St, Atlanta, GA 30301",155030
248358,USB-C Charging Cable,1,11.95,09/18/19 01:33,"380 Park St, Portland, ME 04101",204495
248359,Apple Airpods Headphones,1,150,09/27/19 12:35,"176 Jefferson St, San Francisco, CA 94016",112095
248360,Bose SoundSport Headphones,2,99.99,09/01/19 08:46,"872 North St, San Francisco, CA 94016",232011
248361,Wired Headphones,1,11.99,09/01/19 10:09,"872 Lake St, San Francisco, CA 94016",118267
248362,Apple Airpods Headphones,1,150,09/26/19 10:45,"620 10th St, New York City, NY 10001",278522
248363,34in Ultrawide Monitor,1,379.99,09/29/19 21:35,"182 Maple St, Los Angeles, CA 90001",141779
248364,27in FHD Monitor,1,149.99,09/13/19 10:47,"535 7th St, New York City, NY 10001",150370
248365,Google Phone,1,600,09/04/19 19:37,"930 Forest St, Dallas, TX 75001",232009
248366,Bose SoundSport Headphones,1,99.99,09/29/19 13:17,"158 Lake St, San Francisco, CA 94016",195724
248367,iPhone,1,700,09/29/19 19:44,"31 Madison St, Atlanta, GA 30301",15722
248368,AAA Batteries (4-pack),3,2.99,09/19/19 07:55,"552 Hickory St, San Francisco, CA 94016",249522
248369,USB-C Charging Cable,1,11.95,09/02/19 21:35,"377 Hill St, Los Angeles, CA 90001",240047
248370,34in Ultrawide Monitor,1,379.99,09/07/19 09:40,"825 Lincoln St, Seattle, WA 98101",292348
248371,Wired Headphones,1,11.99,09/14/19 09:50,"378 10th St, Boston, MA 02215",294732
248372,Lightning Charging Cable,1,14.95,09/09/19 20:39,"906 1st St, Atlanta, GA 30301",220063
248373,USB-C Charging Cable,1,11.95,09/02/19 13:48,"590 Jackson St, New York City, NY 10001",265689
248374,AA Batteries (4-pack),1,3.84,09/20/19 20:35,"674 Elm St, San Francisco, CA 94016",136737
248375,AA Batteries (4-pack),2,3.84,09/03/19 12:37,"875 Wilson St, Boston, MA 02215",127177
248376,20in Monitor,1,109.99,09/22/19 15:14,"982 Adams St, San Francisco, CA 94016",168914
248377,USB-C Charging Cable,1,11.95,09/13/19 14:05,"965 Center St, Los Angeles, CA 90001",156391
248378,Lightning Charging Cable,1,14.95,09/12/19 06:19,"662 Walnut St, Los Angeles, CA 90001",238331
248379,AAA Batteries (4-pack),1,2.99,09/29/19 13:31,"244 2nd St, Portland, ME 04101",159611
248380,AAA Batteries (4-pack),1,2.99,09/28/19 16:09,"937 Ridge St, New York City, NY 10001",127178
248381,Bose SoundSport Headphones,1,99.99,09/29/19 14:51,"511 Chestnut St, San Francisco, CA 94016",182770
248381,34in Ultrawide Monitor,1,379.99,09/29/19 14:51,"511 Chestnut St, San Francisco, CA 94016",182770
248382,AAA Batteries (4-pack),1,2.99,09/10/19 20:08,"383 Meadow St, San Francisco, CA 94016",291271
248383,Wired Headphones,1,11.99,09/14/19 23:15,"854 Ridge St, Boston, MA 02215",234739
248384,20in Monitor,1,109.99,09/17/19 12:48,"202 9th St, San Francisco, CA 94016",292377
248385,AAA Batteries (4-pack),1,2.99,09/10/19 09:33,"488 Lakeview St, San Francisco, CA 94016",122928
248386,Wired Headphones,1,11.99,09/06/19 15:27,"771 Hill St, New York City, NY 10001",246625
248387,AAA Batteries (4-pack),1,2.99,09/02/19 13:32,"534 13th St, Los Angeles, CA 90001",146355
248388,Lightning Charging Cable,1,14.95,09/02/19 17:35,"508 Chestnut St, Los Angeles, CA 90001",225489
248389,LG Dryer,1,600.0,09/14/19 08:40,"850 5th St, San Francisco, CA 94016",176060
248390,Lightning Charging Cable,1,14.95,09/26/19 12:19,"181 12th St, Portland, OR 97035",148187
248391,Bose SoundSport Headphones,1,99.99,09/07/19 13:09,"159 1st St, San Francisco, CA 94016",135778
248392,Lightning Charging Cable,1,14.95,09/23/19 11:50,"492 Hickory St, Boston, MA 02215",207503
248393,Lightning Charging Cable,1,14.95,09/25/19 07:18,"406 Jackson St, Seattle, WA 98101",199809
248394,Lightning Charging Cable,3,14.95,09/17/19 09:20,"520 11th St, Dallas, TX 75001",264758
248395,Vareebadd Phone,1,400,09/20/19 19:06,"872 Pine St, New York City, NY 10001",139181
248396,Macbook Pro Laptop,1,1700,09/11/19 20:20,"284 Madison St, New York City, NY 10001",218872
248397,Wired Headphones,1,11.99,09/27/19 14:51,"691 South St, New York City, NY 10001",196731
248398,USB-C Charging Cable,1,11.95,09/01/19 21:04,"259 4th St, San Francisco, CA 94016",226437
248399,AA Batteries (4-pack),2,3.84,09/28/19 22:54,"512 Spruce St, New York City, NY 10001",293286
248400,Apple Airpods Headphones,1,150,09/22/19 00:35,"335 Sunset St, Austin, TX 73301",251045
248401,27in FHD Monitor,1,149.99,09/01/19 06:40,"514 6th St, Seattle, WA 98101",138985
248402,Lightning Charging Cable,1,14.95,09/18/19 19:30,"756 Sunset St, Atlanta, GA 30301",299431
248403,Wired Headphones,2,11.99,09/21/19 16:43,"972 Main St, San Francisco, CA 94016",131678
248404,AA Batteries (4-pack),1,3.84,09/17/19 16:03,"9 South St, Dallas, TX 75001",231492
248405,AA Batteries (4-pack),1,3.84,09/05/19 20:13,"337 Adams St, New York City, NY 10001",256616
248406,34in Ultrawide Monitor,1,379.99,09/05/19 16:50,"631 Highland St, Los Angeles, CA 90001",194647
248407,iPhone,1,700,09/22/19 15:10,"18 Park St, Seattle, WA 98101",147306
248407,Lightning Charging Cable,1,14.95,09/22/19 15:10,"18 Park St, Seattle, WA 98101",147306
